"Date","Open","High","Low","Close","Volume"
"07/04/2006","49.01","49.01","48.91","48.91","83189.36"
"10/04/2006","48.28","49.16","48.28","48.86","72987.47"
"13/04/2006","48.91","48.91","48.42","48.91","13902.38"
"14/04/2006","48.72","48.72","47.2","48.62","67590.08"
"17/04/2006","48.03","48.67","48.03","48.67","8136.98"
"18/04/2006","48.62","48.62","48.57","48.62","12471.25"
"19/04/2006","48.47","48.91","48.47","48.91","34163.04"
"20/04/2006","48.91","49.4","48.42","49.4","65586.5"
"21/04/2006","49.16","49.45","49.16","49.45","35491.95"
"24/04/2006","49.4","49.89","49.4","49.89","18461.54"
"25/04/2006","49.94","50.38","49.94","50.14","52256.57"
"26/04/2006","49.89","50.18","49.89","50.18","11305.9"
"27/04/2006","50.09","50.38","50.09","50.18","32875.03"
"28/04/2006","50.18","51.21","50.18","50.62","36452.84"
"02/05/2006","50.38","50.62","50.23","50.23","8014.31"
"03/05/2006","50.38","51.31","50.14","50.43","56181.95"
"04/05/2006","50.58","51.36","50.58","50.58","36371.07"
"05/05/2006","50.87","52.14","50.87","51.85","204467.14"
"08/05/2006","53.85","54.93","53.85","54.93","282075.1"
"10/05/2006","58.21","58.21","51.85","52.83","984329.04"
"11/05/2006","53.36","54.29","51.9","53.22","268050.06"
"12/05/2006","53.27","53.75","52.19","53.22","121012"
"15/05/2006","53.22","53.22","51.36","51.36","99790.43"
"16/05/2006","50.62","51.36","50.38","51.21","73559.92"
"17/05/2006","51.36","53.31","51.36","51.99","284998.69"
"18/05/2006","51.99","53.02","50.87","50.87","128617.41"
"19/05/2006","50.38","50.87","48.96","49.94","347191.37"
"22/05/2006","47.45","47.98","46.96","46.96","139923.32"
"23/05/2006","46.47","46.66","44.27","46.47","182816.23"
"24/05/2006","46.71","49.25","46.71","47.98","244661.36"
"25/05/2006","47.45","48.81","47.45","48.72","33406.59"
"26/05/2006","48.81","48.81","47.45","47.45","10937.9"
"29/05/2006","46.71","48.67","45","45","6480.96"
"30/05/2006","43.97","46.91","43.97","45.24","21507.79"
"31/05/2006","46.47","47.89","46.47","47.69","32834.14"
